id,user_id,user_name,vendor_id,vendor_name,category_id,category_name,catalog,qty,desc,unitprice,unit,link,orderdate,receiptdate,comment,location
726,7,hpark,12,USA Scientific,6,Lab consumables,1110-3700,20,0.1-10/20 ul XL TipOne natural tip wafers,20.25,10 wafers of 96 tips,http://www.usascientific.com/10ul-tipone-elongated-wafers.aspx,2017-07-17,2017-07-21,,6
727,7,hpark,12,USA Scientific,6,Lab consumables,1110-1700,5,200 ul TipOne Profile graduated tip wafers,18.25,10 wafers of 96 tips,http://www.usascientific.com/200ul-tipone-graduated-wafers.aspx,2017-07-17,2017-07-21,,6
728,14,pburke,17,Life Technologies,6,Lab consumables,N8010560,1,Optical 96-Well Reaction Plate,56.44,10 plates,http://www.fishersci.com/itemdetail?catnum=N8010560,2017-07-19,2017-07-31,,62
729,14,pburke,42,Beckman Coulter,2,Mol Bio Consumables,A63880,1,Agencourt Ampure XP beads,320.00,5ml,https://www.beckmancoulter.com/wsrportal/wsrportal/wsr/research-and-discovery/products-and-services/nucleic-acid-sample-preparation/agencourt-ampure-xp-pcr-purification/index.htm?i=A63880#2/10//0/25/1,2017-07-31,2017-08-03,for deep seq library prep,4C fridge below gel area
730,14,pburke,17,Life Technologies,2,Mol Bio Consumables,P7589,1,Quant-iT™ PicoGreen™ dsDNA Assay Kit,386.40,1 mL kit (200 assays) ,https://www.thermofisher.com/order/catalog/product/P7589?SID=srch-hj-P7589,2017-07-31,2017-08-03,"accurate low concentration DNA quantification, for",4C fridge below gel area
731,12,mkriner,3,Bio-Rad,2,Mol Bio Consumables,3450086,2,"5% Criterion™ TBE-Urea Gel, 18 well, 30 µl",18.05,ea,http://www.bio-rad.com/prd/en/US/adirect/biorad?ts=1&cmd=BRB2BCatgProductDetail&catID=c4736b6d-3a09-4aaa-8002-174ae319205d,2017-08-01,2017-08-03,,common 4C
732,12,mkriner,3,Bio-Rad,2,Mol Bio Consumables,345-0052,2,"10% Criterion™ TBE Gel, 18 well, 30 µl",16.00,1 each,http://www.bio-rad.com/en-us/sku/345-0052-10-criteriontbe-gel-18-well-30-ul,2017-08-01,2017-08-03,DISCONTINUED,
733,7,hpark,9,Fisher,5,Chemicals,BP1422500,1,Fisher BioReagents™ Microbiology Media Additives: Yeast Extract ,63.61,each,https://www.fishersci.com/shop/products/fisher-bioreagents-microbiology-media-additives-yeast-extract-3/bp1422500?searchHijack=true&searchTerm=BP1422500&searchType=RAPID&matchedCatNo=BP1422500,2017-08-04,2017-08-09,,173
734,12,mkriner,12,USA Scientific,6,Lab consumables,1120-3710,1,"0.1-10/20 ul XL TipOne filter tip refill cassette, sterile",39.15,960 tips,http://www.usascientific.com/10ul-tipone-elongated-filter-tip-cassette.aspx,2017-08-04,2017-08-09,,5
735,12,mkriner,12,USA Scientific,6,Lab consumables,1122-1730,1,"1000 ul XL TipOne filter tip refill cassette, sterile",45.00,1000 tips,http://www.usascientific.com/1000ul-tipone-xl-filter-tip-cassette.aspx,2017-08-04,2017-08-14,,5
736,12,mkriner,12,USA Scientific,6,Lab consumables,1120-8710,1,"200 ul TipOne graduated filter tip refill cassette, sterile",38.45,960 tips,http://www.usascientific.com/200ul-tipone-filter-tip-cassette.aspx,2017-08-04,2017-08-09,,5
737,12,mkriner,9,Fisher,5,Chemicals,132150250,1,sodium pyruvate,32.63,25g,https://www.fishersci.com/shop/products/pyruvic-acid-sodium-salt-99-acros-organics-3/p-3737306,2017-08-09,2017-09-28,,
738,12,mkriner,9,Fisher,6,Lab consumables,3595,2,Costar Flat Bottom Cell Culture Plates; 96-well,108.92,case of 50,http://www.fishersci.com/itemdetail?catnum=0720089,2017-08-14,2017-09-28,,34
739,12,mkriner,13,Genesee Scientific,6,Lab consumables,25-240,2,"Syringe Filters, PVDF, 0.22µm, 30mm Diameter, Sterile",25.50,pack of 30,https://geneseesci.com/shop-online/product-details/?product=25-240,2017-08-14,2017-08-17,,Cabinet 184
740,12,mkriner,48,Medline,6,Lab consumables,B-D302995Z,1,10ml Luer lock syringes,50.00,pack of 200,http://www.medline.com/product/Sterile-Luer-Lok-Tip-Syringe-by-Becton-Dickinson/Z05-PF33982,2017-08-14,2017-08-16,,187
741,7,hpark,15,Research Products International,6,Lab consumables,R2050,1,"Direct-zol™ RNA MiniPrep, 50 Preps",153.00,each,http://www.zymoresearch.com/rna/rna-isolation/rna-from-trizol-tri-reagent/direct-zol-rna-miniprep,2017-08-21,2017-08-24,,81
742,14,pburke,13,Genesee Scientific,6,Lab consumables,27-125U,4,".2ml 8-Well PCR Strip Tubes, U, Hinged Flat Caps Attached",55.00,each,https://geneseesci.com/shop-online/product-details/?product=27-125U,2017-08-21,2017-08-24,,60
743,21,sransford,17,Life Technologies,8,Antibodies,A-11005,1,"Mouse IgG (H+L) Cross-Adsorbed Secondary Antibody (A-11005) in IF, AlexaFlour594",160.00,500uL,https://www.thermofisher.com/antibody/product/Goat-anti-Mouse-IgG-H-L-Cross-Adsorbed-Secondary-Antibody-Polyclonal/A-11005,2017-08-25,2017-08-29,,Large 4C (Secondary Antibodies Box)
744,12,mkriner,2,VWR,2,Mol Bio Consumables,10128-478,1,"Magnesium Chloride (MgCl2), 1M, RNase free",26.65,100ml,https://us.vwr.com/store/catalog/static_catalog.jsp?catalog_number=10128-478,2017-08-25,2017-09-28,for RNA work only,
745,12,mkriner,9,Fisher,6,Lab consumables,14-206-62,1,absorbent underpads,47.22,50 pack,https://www.fishersci.com/shop/products/fisherbrand-absorbent-underpads-8/p-306048,2017-08-25,2017-08-28,,78
746,21,sransford,9,Fisher,5,Chemicals,44031GM,1,Lysozyme Chicken Egg White,39.71,1g,https://www.fishersci.com/shop/products/lysozyme-chicken-egg-white/44031gm,2017-08-30,2017-09-06,,Large -20C freezer
747,14,pburke,9,Fisher,9,Cell Culture,0666994,1,Nice Pak Sani-Cloth HB Germicidal Disposable Wipes,14.33,ea,https://www.fishersci.com/shop/products/pdi-sani-cloth-hb-germicidal-disposable-wipes-2/p-210825,2017-09-12,2017-09-15,,TC room
748,14,pburke,14,Sigma Aldrich,5,Chemicals,C8532-100G,1,sodium citrate tribasic dihydrate,21.80,100g,http://www.sigmaaldrich.com/catalog/product/sial/c8532?lang=en&region=US&cm_sp=Insite-_-prodRecCold_xviews-_-prodRecCold10-5,2017-09-12,2017-09-14,(synonymous with Trisodium citrate dihydrate),"173 - ""S"""
749,14,pburke,9,Fisher,2,Mol Bio Consumables,65152105050250,1,"Sera-Mag Magnetic Beads; Carboxyl, Speedbeads; hydrophobic; 5% solids (50mg/mL); 1um diameter",310.86,each,https://www.fishersci.com/externalappproductdisplay?catnum=09981123&catalogId=&isChemical=false&langId=-1&storeId=10652&isItem=Yes,2017-09-12,2017-09-13,Made by GE healthcare. For homemade beads for DNA ,Fridge 75
750,21,sransford,17,Life Technologies,7,Enzymes,FD0614,1,FD Pst1,49.03,800 reactions,https://www.thermofisher.com/order/catalog/product/FD0614,2017-09-20,2017-09-26,,communal -20
751,7,hpark,49,"DOT SCIENTIFIC, INC",10,instruments & tools,WB02A11B,1,"General Purpose Digital Water Bath, 2 Liters, Ambient Temperature +5ºC to +99ºC, 360W Heater, Timer, Hinged Gabled Lid, 120V. from Dot Scientific, Inc",373.00,each,https://dotscientific.com/Products.aspx?H_Id=22010&G_Id=5&C_Id=12&SC_Id=2708,2017-09-21,2017-10-06,,Water bath location
752,7,hpark,9,Fisher,5,Chemicals,DF0118170,1,"Media additive, Microbiology; BD; BBL; Difco; Bacto; Peptone, Fine Powder; Bottle; Quantity: 500g; 1/EA 211677",100.13,each,https://www.fishersci.com/shop/products/bd-bbl-difco-media-additives-ingredients-reagents-peptone-3/p-4897964,2017-09-21,2017-09-28,,Chemical Racks
753,7,hpark,13,Genesee Scientific,6,Lab consumables,27-125U,4,".2ml 8-Well PCR Strip Tubes, U, Hinged Flat Caps Attached",55.00,each,https://geneseesci.com/shop-online/product-details/?product=27-125U,2017-09-21,2017-09-26,,60
754,7,hpark,9,Fisher,1,Labware,FB0875713,2,Fisherbrand Petri Dishes with Clear Lid; Beveled ridge; 100 x 15mm,51.21,500/CS,http://www.fishersci.com/itemdetail?catnum=FB0875713,2017-09-21,2017-09-28,,4
755,7,hpark,9,Fisher,6,Lab consumables,149561J,2,Sterile Culture Tubes 17x100,64.71,case of 500,https://www.fishersci.com/shop/products/fisherbrand-sterile-plastic-culture-tubes-translucent-polypropylene-translucent-polypropylene-with-snap-cap-o-d-x-l-17-x-100mm-500-cs/149561j,2017-09-21,2017-09-25,,23
756,14,pburke,50,AttainIt,2,Mol Bio Consumables,0435532,1,ELIMINase,48.80,950 mL,http://www.fishersci.com/itemdetail?catnum=0435532,2017-09-21,2017-09-26,"Removes DNA, DNase, and RNase from surfaces.  Afte",pburke/hpark bench 
757,14,pburke,13,Genesee Scientific,2,Mol Bio Consumables,88-343,5,UPrep® Micro Spin Columns (extra 5ug columns),27.20,50 columns,https://geneseesci.com/shop-online/product-details/?product=88-343,2017-09-26,2017-10-02,,
758,12,mkriner,9,Fisher,7,Enzymes,FD1704,1,FastDigest DpnI 100 reactions,63.15,ea,https://www.thermofisher.com/order/catalog/product/FD1703,2017-09-28,2017-10-02,,
759,7,hpark,12,USA Scientific,6,Lab consumables,1110-1700,5,200 ul TipOne Profile graduated tip wafers,18.25,10 wafers of 96 tips,http://www.usascientific.com/200ul-tipone-graduated-wafers.aspx,2017-09-28,2017-10-03,,6
760,7,hpark,9,Fisher,7,Enzymes,FD0594,1,FastDigest NotI 50 reactions,55.15,each,https://www.thermofisher.com/order/catalog/product/FD0593,2017-09-28,2017-10-03,,-20 freezer
761,12,mkriner,9,Fisher,1,Labware,14-512-129,1,"stir bar 12-pack, assorted sizes",28.89,12 pack,https://www.fishersci.com/externalappproductdisplay?catnum=14512129&catalogId=&isChemical=false&langId=-1&storeId=10652&isItem=Yes,2017-09-29,2017-10-10,,178
762,12,mkriner,9,Fisher,1,Labware,S02602,1,spatula / scoop,15.25,pack of 6,https://www.fishersci.com/shop/products/eisco-spatula-scoop/s02602,2017-09-29,2017-10-11,,180
763,22,pnugent,51,Cell Signaling Technology ,8,Antibodies,5432S,1,RACK1 rabbit mAb (D59D5),221.40,100 ul,https://www.cellsignal.com/products/primary-antibodies/rack1-d59d5-rabbit-mab/5432?N=4294956287&Ntt=5432s&fromPage=plp&_requestid=726841,2017-09-29,2017-10-03,,Antibodies box in communal -20
764,22,pnugent,9,Fisher,6,Lab consumables,19177523,1,Microflex XCEED Powder-Free Nitrile Exam Gloves; Large,137.14,case of 10 250-glove boxes,http://www.fishersci.com/itemdetail?catnum=19177523,2017-10-02,2017-10-04,,52
765,14,pburke,6,Zymo Research,5,Chemicals,D4001-1-100,1,ADB Agarose Dissolving Buffer,60.15,each,http://www.zymoresearch.com/buffers/adb-agarose-dissolving-buffer-100-ml,2017-10-02,2017-10-11,,21
766,14,pburke,9,Fisher,6,Lab consumables,19177522,1,Microflex XCEED Powder-Free Nitrile Exam Gloves; Medium,131.79,case of 10 250-glove boxes,http://www.fishersci.com/itemdetail?catnum=19177522,2017-10-02,2017-10-04,,52
767,22,pnugent,52,IDT,7,Enzymes,706025,1,Surveyor Mutation Detection Kit - S25,83.00,25 rxns,http://www.idtdna.com/pages/products/reagents/idt-surveyor-mutation-detection-kits,2017-10-02,2017-10-04,,standing -20 freezer
768,7,hpark,14,Sigma Aldrich,5,Chemicals,L8912-25G,1,L-Leucine,34.10,25g,http://www.sigmaaldrich.com/catalog/product/sigma/l8912?lang=en&region=US,2017-10-03,2017-10-06,,181
769,12,mkriner,9,Fisher,5,Chemicals,BP14232,1,Fisher BioReagents Powdered Agar; Poly pail,347.03,2kg,http://www.fishersci.com/itemdetail?catnum=BP14232,2017-10-04,2017-10-09,,
770,7,hpark,9,Fisher,5,Chemicals,61-234-RG,1,Supplement; Cell Culture; Antibiotic; cellgro; G418 Sulfate; Potency >700ug/mg; Powder; 5g; 1/EA 61-234-RG,256.13,each,http://cellgro.com/products/microbiology-and-molecular-biology/antibiotics-antimycotics/g418-sulfate-powder-3.html,2017-10-04,2017-10-09,,169
771,7,hpark,14,Sigma Aldrich,5,Chemicals,L4158-100G	,1,Lithium acetate dihydrate,28.50,each,http://www.sigmaaldrich.com/catalog/product/sial/l4158?lang=en&region=US,2017-10-04,2017-10-09,,171
772,14,pburke,13,Genesee Scientific,2,Mol Bio Consumables,D4003-2-48,1, DNA Wash Buffer (48 ml),57.20,48 mL,http://www.zymoresearch.com/buffers/dna-wash-buffer-48-ml,2017-10-07,2017-10-07,,
773,14,pburke,13,Genesee Scientific,2,Mol Bio Consumables,D4027-1-160,1, Buffer P1 (160 ml) (Red),24.75,160 mL,http://www.zymoresearch.com/buffers/dna-wash-buffer-48-ml,2017-10-04,2017-10-07,,
774,14,pburke,13,Genesee Scientific,2,Mol Bio Consumables,D4027-2-160,1, Buffer P2 (160 ml) (Green),24.75,160 mL,http://www.zymoresearch.com/buffers/buffer-p2-160-ml-green,2017-10-04,2017-10-07,,
775,22,pnugent,9,Fisher,7,Enzymes,FERFD1014,1,FastDigest BbsI,63.15,20 ul,https://www.fishersci.com/shop/products/thermo-scientific-fastdigest-bpii-20-l/ferfd1014,2017-10-06,2017-10-16,,Large -20C freezer
776,1,rasi,9,Fisher,6,Lab consumables,05408129,1,Fisherbrand Premium Microcentrifuge Tubes: 1.5mL; Natural,127.37,"case of 5,000",http://www.fishersci.com/itemdetail?catnum=05408129,2017-10-10,2017-12-15,,20
777,7,hpark,51,Cell Signaling Technology ,8,Antibodies,3724,1,HA-Tag (C29F4) Rabbit mAb,221.40,each,https://www.cellsignal.com/products/primary-antibodies/ha-tag-c29f4-rabbit-mab/3724,2017-10-13,2017-10-17,,-20 freezer
778,7,hpark,9,Fisher,8,Antibodies,88836,1,"Pierce™ Anti-HA Magnetic Beads, 1ml",256.00,each,https://www.thermofisher.com/order/catalog/product/88836,2017-10-13,2017-10-17,,4oC
779,7,hpark,9,Fisher,6,Lab consumables,02681320,1,Fisherbrand™ Siliconized Low-Retention Microcentrifuge Tubes,21.93,pack,https://www.fishersci.com/shop/products/fisherbrand-siliconized-low-retention-microcentrifuge-tubes-8/02681320?searchHijack=true&searchTerm=02681320&searchType=RAPID&matchedCatNo=02681320,2017-10-13,2017-10-17,,135
780,7,hpark,9,Fisher,5,Chemicals,AC410731000,1,"Formaldehyde, ACS reagent, 37 wt% sol., stab. 10-15% methanol, ACROS Organics™",23.13,each,https://www.fishersci.com/shop/products/formaldehyde-acs-reagent-37-wt-sol-stab-10-15-methanol-acros-organics-3/ac410731000?searchHijack=true&searchTerm=AC410731000&searchType=RAPID&matchedCatNo=AC410,2017-10-13,2017-10-18,,Under the chemical hood
781,7,hpark,15,Research Products International,5,Chemicals,P20270-5.0,1,"PMSF [Phenylmethylsulfonyl fluoride], 5 Grams",33.30,each,https://www.rpicorp.com/products/biochemicals/biochemical-reagents/pmsf-5-g.html,2017-10-13,2017-10-23,,170
782,7,hpark,15,Research Products International,5,Chemicals,P51000-1,1,"Protease Inhibitor Cocktail IV, Fungal and Yeast Extracts, 1 Vial",45.23,each,https://www.rpicorp.com/products/biochemicals/biochemical-reagents/protease-inhibitor-cocktail-iv-fungal-yeast-1-vl.html,2017-10-13,2017-10-23,,-20 freezer
783,7,hpark,15,Research Products International,5,Chemicals,P50950-1,1,"Protease Inhibitor Cocktail V, Animal Free, EDTA Free, 1 Vial",45.23,each,https://www.rpicorp.com/products/biochemicals/biochemical-reagents/protease-inhibitor-cocktail-v-animal-free-1-vl.html,2017-10-13,2017-10-23,,-20 freezer
784,7,hpark,15,Research Products International,5,Chemicals,D91500-25.0,1,"Deoxycholic Acid Sodium Salt, 25 Grams",16.20,each,https://www.rpicorp.com/products/biochemicals/detergents-surfactants/deoxycholic-acid-sodium-salt-25-g.html,2017-10-13,2017-10-23,,169
785,7,hpark,15,Research Products International,5,Chemicals,N59000-100.0,1,"Nonidet P-40 Substitute, 100 Milliliters",35.10,each,https://www.rpicorp.com/products/biochemicals/detergents-surfactants/nonidet-100-ml.html,2017-10-13,2017-10-23,,172
786,7,hpark,15,Research Products International,5,Chemicals,D11000-5.0,1," larger image DTT [DL-Dithiothreitol] (Cleland's Reagent)], 5 Grams",37.80,5g,https://www.rpicorp.com/products/biochemicals/biochemical-reagents/dtt-5-g.html,2017-10-18,2017-10-25,It was delivered in RT.,4oC
787,7,hpark,9,Fisher,5,Chemicals,AA1100314,1,"Sodium fluoride, 99.99% (metals basis), Alfa Aesar, 25g",48.09,each,https://www.fishersci.com/shop/products/sodium-fluoride-99-99-metals-basis-alfa-aesar-3/aa1100314#?keyword=AA1100314,2017-10-18,2017-10-27,,170
788,12,mkriner,9,Fisher,1,Labware,1495949A,1,Falcon 50mL Conical Centrifuge Tubes,102.14,case of 500,http://www.fishersci.com/itemdetail?catnum=1495949A,2017-10-18,2017-10-20,,8
789,12,mkriner,9,Fisher,6,Lab consumables,3595,2,Costar Flat Bottom Cell Culture Plates; 96-well,108.92,case of 50,http://www.fishersci.com/itemdetail?catnum=0720089,2017-10-18,2017-10-20,,34
790,7,hpark,18,Biotang,5,Chemicals,R-253,1,"RNAse Free Potassium Chloride (5M), 100 ml, R-253",34.00,each,https://bostonbioproducts.com/products/727-rnase-free-potassium-chloride-3m,2017-10-18,2017-10-24,3M,80
791,7,hpark,4,NEB,10,instruments & tools,S1506S,1,6-Tube Magnetic Separation Rack,173.70,each,https://www.neb.com/products/s1506-6-tube-magnetic-separation-rack#Product%20Information,2017-10-19,2017-10-23,,70
792,12,mkriner,10,MAIROS INC DBA KEENEY'S OFFICE SUPPLY IN,6,Lab consumables, LV-00-004-3031,1,"Dymo Compatible Polypropylene Labels 2 up - 1-1/2"" x 1/2""",22.95,1500 Labels Per Roll,http://www.amazon.com/gp/product/B00KQL0F94?psc=1&redirect=true&ref_=od_aui_detailpages00,2017-10-20,2017-10-26,order this for labeling cryovials ,
793,12,mkriner,9,Fisher,1,Labware,03395455,20,Fisherbrand Cryo/Freezer Boxes; 5 x 5 x 2 in.; Without Dividers,2.50,ea,http://www.fishersci.com/itemdetail?catnum=03395455,2017-10-20,2017-10-24,,2
794,22,pnugent,3,Bio-Rad,2,Mol Bio Consumables,5671095,4,"4–20% Criterion TGX Precast Midi Protein Gel, 26 well, 15 µl",14.25,1 gel,http://www.bio-rad.com/en-us/sku/5671095-4-20-criterion-tgx-precast-midi-protein-gel-26-well-15-ul,2017-10-23,2017-10-24,,266
795,22,pnugent,32,Licor,8,Antibodies,926-32211,1,IRDye 800CW Goat anti-Rabbit IgG (H + L),169.00,0.5 mg,https://www.licor.com/bio/products/reagents/secondary_antibodies/irdye_800cw.html,2017-10-23,2017-10-26,,Large 4C (Secondary Antibodies Box)
796,7,hpark,3,Bio-Rad,5,Chemicals,1610710,1,2-Mercaptoethanol ,20.70,25ml,http://www.bio-rad.com/en-us/sku/1610710-2-mercaptoethanol,2017-10-23,2017-10-27,"strong reducing agent, use under hood",acid / base cabinet (left of flammables)
797,22,pnugent,3,Bio-Rad,2,Mol Bio Consumables,5671093,2,"4–20% Criterion™ TGX™ Precast Midi Protein Gel, 12+2 well, 45 µl",14.25,1 gel,http://www.bio-rad.com/en-us/sku/5671093-4-20-criterion-tgx-precast-midi-protein-gel-122-well-45-ul,2017-10-24,2017-10-26,,Large 4C (266)
798,14,pburke,12,USA Scientific,6,Lab consumables,1122-1830,1,"TipOne(R) 101-1000 ul natural, graduated XL filter pipet tips in sterilized racks, 10 racks of 96 tips (960 tips)",60.10,ea,https://solutions.sciquest.com/apps/Router/ExternalSiteTransition?url=http%3A%2F%2FWWW.USASCIENTIFIC.COM%2F1000ul-TipOne%28R%29-xl-filtertip.aspx,2017-10-31,2017-11-06,,shelf 8 
799,14,pburke,43,Office Max,10,instruments & tools,M1ELW535XBSL,1,"Sharp EL-W535XBSL Scientific Calculator, Silver",18.71,1,https://maxbuyer.officemax.com/shop/ext.viewCIFItemDetail.web?nid=03043&subsuplr=1&tieroneid=XX,2017-10-31,,,
800,12,mkriner,53,BioVision,2,Mol Bio Consumables,K743,1,DL-Serine assay kit,545.00,100 rxns,https://www.biovision.com/dl-serine-assay-kit-fluorometric.html,2017-11-01,2017-11-02,,-20 freezer
801,22,pnugent,9,Fisher,7,Enzymes,EL0014,1,T4 DNA ligase,60.14,ea,https://www.thermofisher.com/order/catalog/product/EL0014,2017-11-01,2017-11-03,,communal -20
802,22,pnugent,4,NEB,5,Chemicals,P0756S,1,Adenosine-5 Triphosphate (ATP),29.70,1 ml,https://www.neb.com/products/p0756-adenosine-5-triphosphate-atp#Product%20Information,2017-11-01,2017-11-02,,-20 freezer
803,14,pburke,11,Fred Hutch Stock Room,5,Chemicals,MAS-12-GL,2,Bleach,6.69,1 gallon,https://centernet.fhcrc.org/CN/depts/materiel/purchasing/stockroom/stk/index.html,2017-11-01,2017-11-02,,below tc sink
804,14,pburke,13,Genesee Scientific,5,Chemicals,25-532,1,"Carbenicillin, Disodium Salt, Powder, >90%",41.49,5g,https://geneseesci.com/shop-online/product-details/?product=25-532,2017-11-02,2017-11-07,,common 4C
805,1,rasi,9,Fisher,5,Chemicals,S25560,1,Sodium Nitrite reagent grade,12.00,100g,https://www.fishersci.com/shop/products/sodium-nitrite-100g-reagent-grade/s25560,2017-11-02,2017-11-13,,chemicals shelf 170
806,1,rasi,9,Fisher,5,Chemicals,AC423870050,1,Magnesium Acetate Tetrahydrate,11.05,5g,https://www.fishersci.com/shop/products/magnesium-acetate-tetrahydrate-reagent-acs-crystals-98-acros-organics-5g/ac423870050,2017-11-02,2017-11-07,,
807,1,rasi,9,Fisher,5,Chemicals,AA1344922,1,Potassium acetate,18.72,100g,https://www.fishersci.ca/shop/products/potassium-acetate-acs-99-min-alfa-aesar-3/aa1344922,2017-11-02,2017-11-13,,170 (Chemical Shelf)
808,7,hpark,9,Fisher,2,Mol Bio Consumables,F518L,3,Phusion HF Buffer Pack,15.94,4 x 1.5 mL tubes,https://www.thermofisher.com/order/catalog/product/F518L?ICID=search-product,2017-11-03,2017-11-07,,-20 freezer
